id,name,posterURL,actors,genre,ratings,releaseYear,tmdb_id
11286,The Father,https://image.tmdb.org/t/p/w500/pr3bEQ517uMb5loLvjFQi8uLAsp.jpg,Anthony Hopkins|Olivia Colman|Mark Gatiss|Olivia Williams|Imogen Poots,Drama,8.152,2020,600354
11287,The Trial of the Chicago 7,https://image.tmdb.org/t/p/w500/ahf5cVdooMAlDRiJOZQNuLqa1Is.jpg,Eddie Redmayne|Sacha Baron Cohen|Mark Rylance|Joseph Gordon-Levitt|Frank Langella,"Drama, History",7.727,2020,556984
11288,Robin Hood,https://image.tmdb.org/t/p/w500/AiRfixFcfTkNbn2A73qVJPlpkUo.jpg,Taron Egerton|Jamie Foxx|Ben Mendelsohn|Eve Hewson|Jamie Dornan,"Adventure, Action, Thriller",5.893,2018,375588
11289,House of Gucci,https://image.tmdb.org/t/p/w500/oJCQjD2byiVF1EG408F9dBn9ndU.jpg,Lady Gaga|Adam Driver|Al Pacino|Jeremy Irons|Jared Leto,"Drama, History, Crime",6.626,2021,644495
11290,American Assassin,https://image.tmdb.org/t/p/w500/w6vjeHx3UEaBXIyc8VFqyZYKznD.jpg,Dylan O'Brien|Michael Keaton|Taylor Kitsch|Shiva Negar|Sanaa Lathan,"Action, Thriller",6.395,2017,415842
11291,Money Monster,https://image.tmdb.org/t/p/w500/DlgdAkAKirD01R1mBejhFjS6nQ.jpg,George Clooney|Julia Roberts|Jack O'Connell|Dominic West|Caitríona Balfe,"Thriller, Drama",6.447,2016,303858
11292,Charlie's Angels,https://image.tmdb.org/t/p/w500/1DPUFG6QnGqzpvEaDEv7TaepycM.jpg,Kristen Stewart|Naomi Scott|Ella Balinska|Elizabeth Banks|Patrick Stewart,"Action, Adventure, Comedy",6.485,2019,458897
11293,Hustlers,https://image.tmdb.org/t/p/w500/zBhv8rsLOfpFW2M5b6wW78Uoojs.jpg,Constance Wu|Jennifer Lopez|Julia Stiles|Keke Palmer|Lili Reinhart,"Drama, Comedy, Crime",6.486,2019,540901
11294,Through My Window,https://image.tmdb.org/t/p/w500/6gg7fvKc1ZxP9yCczweSxIGYp4S.jpg,Clara Galle|Julio Peña|Guillermo Lasheras|Natalia Azahara|Hugo Arbues,"Drama, Romance, Comedy",7.395,2022,818647
11295,Bombshell,https://image.tmdb.org/t/p/w500/gbPfvwBqbiHpQkYZQvVwB6MVauV.jpg,Charlize Theron|Margot Robbie|Nicole Kidman|John Lithgow|Allison Janney,Drama,6.814,2019,525661
11296,Bridget Jones's Baby,https://image.tmdb.org/t/p/w500/k703Pb5C0NsLvXPgFk8kAKnLylq.jpg,Renée Zellweger|Colin Firth|Patrick Dempsey|Jim Broadbent|Gemma Jones,"Comedy, Romance",6.417,2016,95610
11297,Scream,https://image.tmdb.org/t/p/w500/nD4M4Bx457ryLuKYpxFwQ2IBJ5w.jpg,Melissa Barrera|Jenna Ortega|Mason Gooding|Jasmin Savoy Brown|Jack Quaid,"Horror, Mystery, Thriller",6.712,2022,646385
11298,The SpongeBob Movie: Sponge on the Run,https://image.tmdb.org/t/p/w500/jlJ8nDhMhCYJuzOw3f52CP1W8MW.jpg,Tom Kenny|Bill Fagerbakke|Rodger Bumpass|Mr. Lawrence|Keanu Reeves,"Family, Animation, Fantasy, Adventure, Comedy",7.509,2020,400160
11299,Dragon Ball Super: Broly,https://image.tmdb.org/t/p/w500/f03YksE4NggUjG75toz4H1YAGRf.jpg,Masako Nozawa|Aya Hisakawa|Ryo Horikawa|Toshio Furukawa|Takeshi Kusao,"Action, Science Fiction, Animation",7.884,2018,503314
11300,All the Bright Places,https://image.tmdb.org/t/p/w500/4SafxuMKQiw4reBiWKVZJpJn80I.jpg,Elle Fanning|Justice Smith|Alexandra Shipp|Kelli O'Hara|Lamar Johnson,"Romance, Drama",7.673,2020,342470
11301,The Ritual,https://image.tmdb.org/t/p/w500/hHuJqzby593lmYmw1SzT0XYy99t.jpg,Rafe Spall|Arsher Ali|Robert James-Collier|Sam Troughton|Paul Reid,"Horror, Thriller, Mystery",6.227,2017,433808
11302,Palm Springs,https://image.tmdb.org/t/p/w500/yf5IuMW6GHghu39kxA0oFx7Bxmj.jpg,Andy Samberg|Cristin Milioti|J.K. Simmons|Peter Gallagher|Meredith Hagner,"Comedy, Romance, Science Fiction",7.338,2020,587792
11303,Insidious: The Last Key,https://image.tmdb.org/t/p/w500/nb9fc9INMg8kQ8L7sE7XTNsZnUX.jpg,Lin Shaye|Leigh Whannell|Angus Sampson|Kirk Acevedo|Caitlin Gerard,"Horror, Mystery, Thriller",6.272,2018,406563
11304,Nomadland,https://image.tmdb.org/t/p/w500/8Vc5EOUEIF1EUXuX9eLFf7BvN3P.jpg,Frances McDormand|David Strathairn|Linda May|Swankie|Gay DeForest,Drama,7.237,2021,581734
11305,Instant Family,https://image.tmdb.org/t/p/w500/xYV1mODz99w7AjKDSQ7h2mzZhVe.jpg,Mark Wahlberg|Rose Byrne|Allyn Rachel|Isabela Merced|Julie Hagerty,Comedy,7.537,2018,491418
11306,The Two Popes,https://image.tmdb.org/t/p/w500/4d4mTSfDIFIbUbMLUfaKodvxYXA.jpg,Jonathan Pryce|Anthony Hopkins|Juan Minujín|Luis Gnecco|Cristina Banegas,"Drama, Comedy, History",7.51,2019,551332
11307,Ferdinand,https://image.tmdb.org/t/p/w500/rMm94JsRfcOPiPVsTRcBiiVBOhz.jpg,John Cena|Kate McKinnon|Anthony Anderson|Bobby Cannavale|Peyton Manning,"Animation, Family, Adventure, Comedy",7.232,2017,364689
11308,Moonfall,https://image.tmdb.org/t/p/w500/odVv1sqVs0KxBXiA8bhIBlPgalx.jpg,Halle Berry|Patrick Wilson|John Bradley|Charlie Plummer|Kelly Yu,"Science Fiction, Adventure, Action",6.355,2022,406759
11309,Project Power,https://image.tmdb.org/t/p/w500/TnOeov4w0sTtV2gqICqIxVi74V.jpg,Jamie Foxx|Joseph Gordon-Levitt|Dominique Fishback|Rodrigo Santoro|Courtney B. Vance,"Action, Crime, Science Fiction",6.481,2020,605116
11310,12 Strong,https://image.tmdb.org/t/p/w500/j18021qCeRi3yUBtqd2UFj1c0RQ.jpg,Chris Hemsworth|Michael Shannon|Michael Peña|Navid Negahban|Trevante Rhodes,"War, Drama, Action, History",6.233,2018,429351
11311,The Lost City of Z,https://image.tmdb.org/t/p/w500/dgDVkGFltTm1MCoFtlq91r7jwi9.jpg,Charlie Hunnam|Robert Pattinson|Sienna Miller|Tom Holland|Angus Macfadyen,"Adventure, Drama, History",6.4,2017,314095
11312,Overlord,https://image.tmdb.org/t/p/w500/l76Rgp32z2UxjULApxGXAPpYdAP.jpg,Jovan Adepo|Wyatt Russell|Pilou Asbæk|Mathilde Ollivier|John Magaro,"Horror, War, Science Fiction",6.703,2018,438799
11313,The Darkest Minds,https://image.tmdb.org/t/p/w500/8Mk1Z4RkxdsVAD2L2qcDho00zPo.jpg,Amandla Stenberg|Harris Dickinson|Patrick Gibson|Skylan Brooks|Mandy Moore,"Action, Adventure, Drama",7.053,2018,445651
11314,Good Time,https://image.tmdb.org/t/p/w500/yE1c9hj5Hf8a9KplAdRdhADqUro.jpg,Robert Pattinson|Benny Safdie|Buddy Duress|Taliah Webster|Jennifer Jason Leigh,"Crime, Thriller",7.204,2017,429200
11315,Den of Thieves,https://image.tmdb.org/t/p/w500/AfybH6GbGFw1F9bcETe2yu25mIE.jpg,Gerard Butler|Pablo Schreiber|O'Shea Jackson Jr.|50 Cent|Meadow Williams,"Action, Thriller, Crime",6.77,2018,449443
11316,Roald Dahl's The Witches,https://image.tmdb.org/t/p/w500/ht6EfsM5hrsUPSR4ReJQFDVU71F.jpg,Anne Hathaway|Octavia Spencer|Stanley Tucci|Jahzir Bruno|Chris Rock,"Family, Comedy, Fantasy, Horror",6.397,2020,531219
11317,The Mitchells vs. the Machines,https://image.tmdb.org/t/p/w500/mI2Di7HmskQQ34kz0iau6J1vr70.jpg,Abbi Jacobson|Danny McBride|Maya Rudolph|Mike Rianda|Eric André,"Animation, Adventure, Comedy",7.937,2021,501929
11318,Spies in Disguise,https://image.tmdb.org/t/p/w500/30YacPAcxpNemhhwX0PVUl9pVA3.jpg,Will Smith|Tom Holland|Ben Mendelsohn|Rashida Jones|Karen Gillan,"Animation, Action, Adventure, Comedy, Family",7.635,2019,431693
11319,Greyhound,https://image.tmdb.org/t/p/w500/kjMbDciooTbJPofVXgAoFjfX8Of.jpg,Tom Hanks|Stephen Graham|Rob Morgan|Josh Wiggins|Tom Brittney,"War, Action, Drama",7.419,2020,516486
11320,47 Meters Down,https://image.tmdb.org/t/p/w500/lMcsEOcd6crzfF0pjsGkO5Pq01t.jpg,Mandy Moore|Claire Holt|Matthew Modine|Chris Johnson|Yani Gellman,"Thriller, Adventure, Horror",5.789,2017,403119
11321,Going in Style,https://image.tmdb.org/t/p/w500/4nfWsdsJfO5srRZgxiWC9xHub0W.jpg,Morgan Freeman|Michael Caine|Alan Arkin|Ann-Margret|John Ortiz,"Crime, Comedy",6.689,2017,353070
11322,You Were Never Really Here,https://image.tmdb.org/t/p/w500/nx4lUyQNEzJowcF55VAP0TQEaX0.jpg,Joaquin Phoenix|Judith Roberts|Ekaterina Samsonov|John Doman|Alex Manette,"Crime, Drama, Thriller",6.547,2017,398181
11323,Dragon Ball Super: Super Hero,https://image.tmdb.org/t/p/w500/pi0iZOEHeA3ih4p1IwAG4x2DZNH.jpg,Masako Nozawa|Toshio Furukawa|Yuko Minaguchi|Hiroshi Kamiya|Mamoru Miyano,"Animation, Science Fiction, Action",7.917,2022,610150
11324,Café Society,https://image.tmdb.org/t/p/w500/q9fohCRpQ7m8OTyi82fxa3B86te.jpg,Jesse Eisenberg|Kristen Stewart|Steve Carell|Blake Lively|Parker Posey,"Comedy, Drama, Romance",6.457,2016,339397
11325,Nightmare Alley,https://image.tmdb.org/t/p/w500/680klE0dIreQQOyWKFgNnCAJtws.jpg,Bradley Cooper|Cate Blanchett|Toni Collette|Willem Dafoe|Richard Jenkins,"Thriller, Crime, Drama",6.992,2021,597208
11326,Christopher Robin,https://image.tmdb.org/t/p/w500/i6Ytex4d3CdfIKJFxB5v5vh24vb.jpg,Ewan McGregor|Hayley Atwell|Bronte Carmichael|Jim Cummings|Brad Garrett,"Adventure, Comedy, Family, Fantasy",7.327,2018,420814
11327,1922,https://image.tmdb.org/t/p/w500/q4FQOiSRhTLWulHl5Vpg37FMArH.jpg,Thomas Jane|Molly Parker|Dylan Schmid|Kaitlyn Bernard|Neal McDonough,"Horror, Crime, Drama",5.939,2017,452507
11328,The Florida Project,https://image.tmdb.org/t/p/w500/bnSTP1PY2fDyat0eUa4QouuGV7F.jpg,Brooklynn Prince|Bria Vinaite|Willem Dafoe|Christopher Rivera|Valeria Cotto,Drama,7.4,2017,394117
11329,Elemental,https://image.tmdb.org/t/p/w500/4Y1WNkd88JXmGfhtWR7dmDAo1T2.jpg,Leah Lewis|Mamoudou Athie|Ronnie del Carmen|Shila Ommi|Wendi McLendon-Covey,"Animation, Comedy, Family, Fantasy, Romance",7.757,2023,976573
11330,Guillermo del Toro's Pinocchio,https://image.tmdb.org/t/p/w500/vx1u0uwxdlhV2MUzj4VlcMB0N6m.jpg,Ewan McGregor|David Bradley|Gregory Mann|Burn Gorman|Ron Perlman,"Animation, Fantasy, Drama, Music",8.179,2022,555604
11331,Fences,https://image.tmdb.org/t/p/w500/35N1U1qnFLDgWD2gcNgEKHtCBxV.jpg,Denzel Washington|Viola Davis|Stephen McKinley Henderson|Jovan Adepo|Russell Hornsby,Drama,6.874,2016,393457
11332,Set It Up,https://image.tmdb.org/t/p/w500/2HiCq8sPNRGjFaFCyKJh0607Hso.jpg,Glen Powell|Zoey Deutch|Taye Diggs|Joan Smalls|Meredith Hagner,"Romance, Comedy",6.95,2018,384677
11333,Green Room,https://image.tmdb.org/t/p/w500/evZicaR7nXe4LiD9G6QYTorcJGO.jpg,Anton Yelchin|Imogen Poots|Patrick Stewart|Alia Shawkat|Joe Cole,"Horror, Crime, Thriller",6.708,2016,313922
11334,Adrift,https://image.tmdb.org/t/p/w500/5gLDeADaETvwQlQow5szlyuhLbj.jpg,Shailene Woodley|Sam Claflin|Jeffrey Thomas|Elizabeth Hawthorne|Grace Palmer,"Thriller, Romance, Adventure",6.85,2018,429300
11335,Long Shot,https://image.tmdb.org/t/p/w500/m2ttWZ8rMRwIMT7zA48Jo6mTkDS.jpg,Charlize Theron|Seth Rogen|O'Shea Jackson Jr.|June Diane Raphael|Ravi Patel,"Comedy, Romance",6.735,2019,459992
11336,The House That Jack Built,https://image.tmdb.org/t/p/w500/bMUGNkPaHOurcBK9g3XpJx3fxuO.jpg,Matt Dillon|Bruno Ganz|Uma Thurman|Siobhan Fallon Hogan|Sofie Gråbøl,"Drama, Horror, Crime, Thriller",7.162,2018,398173
11337,Scary Stories to Tell in the Dark,https://image.tmdb.org/t/p/w500/kNjEmQGBm9cYqTB03r6yECozQyW.jpg,Zoe Colletti|Dean Norris|Michael Garza|Gabriel Rush|Gil Bellows,"Horror, Thriller",6.5,2019,417384
11338,I Care a Lot,https://image.tmdb.org/t/p/w500/gKnhEsjNefpKnUdAkn7INzIFLSu.jpg,Rosamund Pike|Peter Dinklage|Eiza González|Dianne Wiest|Chris Messina,"Comedy, Crime, Thriller, Drama",6.632,2021,601666
11339,Shazam! Fury of the Gods,https://image.tmdb.org/t/p/w500/A3ZbZsmsvNGdprRi2lKgGEeVLEH.jpg,Zachary Levi|Asher Angel|Jack Dylan Grazer|Rachel Zegler|Adam Brody,"Comedy, Action, Fantasy",6.662,2023,594767
11340,Anna,https://image.tmdb.org/t/p/w500/2U0oAVAE0lDRhNmJPPYhDW9kQ8t.jpg,Sasha Luss|Helen Mirren|Luke Evans|Cillian Murphy|Lera Abova,"Thriller, Action",6.673,2019,484641
11341,Patriots Day,https://image.tmdb.org/t/p/w500/mIDxsJTrOC7NhgOo3GziiHyKfsQ.jpg,Mark Wahlberg|John Goodman|J.K. Simmons|Kevin Bacon|Michelle Monaghan,"Action, Crime, Drama, History, Thriller",7.042,2016,388399
11342,To All the Boys: P.S. I Still Love You,https://image.tmdb.org/t/p/w500/maib5VlmEqp5xlN8lptnBSftp2o.jpg,Lana Condor|Noah Centineo|Jordan Fisher|Anna Cathcart|John Corbett,"Romance, Comedy",6.87,2020,565426
11343,The Power of the Dog,https://image.tmdb.org/t/p/w500/kEy48iCzGnp0ao1cZbNeWR6yIhC.jpg,Benedict Cumberbatch|Kodi Smit-McPhee|Kirsten Dunst|Jesse Plemons|Thomasin McKenzie,"Drama, Western",6.792,2021,600583
11344,Alpha,https://image.tmdb.org/t/p/w500/afdZAIcAQscziqVtsEoh2PwsYTW.jpg,Kodi Smit-McPhee|Jóhannes Haukur Jóhannesson|Marcin Kowalczyk|Jens Hultén|Natassia Malthe,"Adventure, Drama",6.491,2018,399360
11345,They Call Me Jeeg,https://image.tmdb.org/t/p/w500/zvJPbyWflWHbHMHSdue1n4N69tC.jpg,Claudio Santamaria|Luca Marinelli|Ilenia Pastorelli|Stefano Ambrogi|Maurizio Tesei,"Crime, Drama, Action, Science Fiction",7.442,2016,364433
11346,The Foreigner,https://image.tmdb.org/t/p/w500/rwM4hzrmc5HiWfQD9ls9DL4QgGl.jpg,Pierce Brosnan|Jackie Chan|Rory Fleck-Byrne|Ray Fearon|Charlie Murphy,"Action, Thriller",6.965,2017,379149
11347,Booksmart,https://image.tmdb.org/t/p/w500/micaVOa1UZsdzs4fKGA67ZMGOzc.jpg,Kaitlyn Dever|Beanie Feldstein|Jessica Williams|Jason Sudeikis|Lisa Kudrow,Comedy,7.05,2019,505600
11348,Rings,https://image.tmdb.org/t/p/w500/yp4CDOVpVmNwiPoZKQeFCpW8CFo.jpg,Matilda Lutz|Alex Roe|Johnny Galecki|Vincent D'Onofrio|Zach Roerig,Horror,4.966,2017,14564
11349,Halloween Kills,https://image.tmdb.org/t/p/w500/4CclCDyQXBBgz62Qtp3CoflQE5g.jpg,Jamie Lee Curtis|Judy Greer|Andi Matichak|James Jude Courtney|Nick Castle,"Horror, Thriller",6.49,2021,610253
11350,Mowgli: Legend of the Jungle,https://image.tmdb.org/t/p/w500/clRnzMsFoMIdC7I5JsG6dnnHH8l.jpg,Rohan Chand|Christian Bale|Cate Blanchett|Benedict Cumberbatch|Naomie Harris,"Adventure, Drama",6.49,2018,407436
11351,Death Wish,https://image.tmdb.org/t/p/w500/g0eEEZAqMf98ULQnoiORuazjOpn.jpg,Bruce Willis|Vincent D'Onofrio|Dean Norris|Elisabeth Shue|Camila Morrone,"Action, Crime, Drama, Thriller",6.135,2018,395990
11352,Gabriel's Inferno,https://image.tmdb.org/t/p/w500/oyG9TL7FcRP4EZ9Vid6uKzwdndz.jpg,Melanie Zanetti|Giulio Berruti|Kurt McKinney|Agnes Albright|Margaux Brooke,"Romance, Drama",8.449,2020,696374
11353,Cold Pursuit,https://image.tmdb.org/t/p/w500/hXgmWPd1SuujRZ4QnKLzrj79PAw.jpg,Liam Neeson|Tom Bateman|Tom Jackson|Laura Dern|Nicholas Holmes,"Action, Crime, Thriller",5.785,2019,438650
11354,Smile,https://image.tmdb.org/t/p/w500/aPqcQwu4VGEewPhagWNncDbJ9Xp.jpg,Sosie Bacon|Kyle Gallner|Jessie T. Usher|Robin Weigert|Caitlin Stasey,"Horror, Mystery, Thriller",6.7,2022,882598
11355,Daddy's Home 2,https://image.tmdb.org/t/p/w500/rF2IoKL0IFmumEXQFUuB8LajTYP.jpg,Will Ferrell|Mark Wahlberg|Mel Gibson|John Lithgow|Linda Cardellini,Comedy,6.27,2017,419680
11356,I Am Mother,https://image.tmdb.org/t/p/w500/b3jWxwWRFqvNDJTvBcmKJVHnzKK.jpg,Clara Rugaard|Rose Byrne|Hilary Swank|Luke Hawker|Tahlia Sturzaker,"Science Fiction, Thriller",6.684,2019,505948
11357,Mike and Dave Need Wedding Dates,https://image.tmdb.org/t/p/w500/rK0UwpiE3PSdGahfDZLCummxMwd.jpg,Zac Efron|Adam Devine|Anna Kendrick|Aubrey Plaza|Sam Richardson,Comedy,6.06,2016,316023
11358,Ava,https://image.tmdb.org/t/p/w500/qzA87Wf4jo1h8JMk9GilyIYvwsA.jpg,Jessica Chastain|John Malkovich|Common|Colin Farrell|Geena Davis,"Action, Thriller, Crime",5.793,2020,539885
11359,Dungeons & Dragons: Honor Among Thieves,https://image.tmdb.org/t/p/w500/gkiHVcE4ae3BSl1x0K3qaJzpybz.jpg,Chris Pine|Michelle Rodriguez|Justice Smith|Sophia Lillis|Hugh Grant,"Adventure, Fantasy, Comedy",7.459,2023,493529
11360,The Hustle,https://image.tmdb.org/t/p/w500/qZniBGQRESLIfxw6GeZLZ2G1osa.jpg,Rebel Wilson|Anne Hathaway|Alex Sharp|Dean Norris|Timothy Simons,"Comedy, Crime, Action",6.221,2019,449562
11361,The Space Between Us,https://image.tmdb.org/t/p/w500/lRBl9mfvUbZeaAyXoP09XwPOo0W.jpg,Asa Butterfield|Britt Robertson|Carla Gugino|Gary Oldman|Janet Montgomery,"Romance, Adventure, Science Fiction, Drama",7.1,2017,365942
11362,The Guilty,https://image.tmdb.org/t/p/w500/m8aR1k35oZMOzZ1kYWUyt401mwq.jpg,Jake Gyllenhaal|Ethan Hawke|Riley Keough|Peter Sarsgaard|Christina Vidal Mitchell,"Drama, Thriller",6.406,2021,567748
11363,After We Fell,https://image.tmdb.org/t/p/w500/dU4HfnTEJDf9KvxGS9hgO7BVeju.jpg,Josephine Langford|Hero Fiennes Tiffin|Carter Jenkins|Louise Lombard|Chance Perdomo,"Romance, Drama",7.097,2021,744275
11364,The Dead Don't Die,https://image.tmdb.org/t/p/w500/ndvOjo7Nfk8ULnFLMXthPzhI62L.jpg,Bill Murray|Adam Driver|Chloë Sevigny|Tilda Swinton|Caleb Landry Jones,"Comedy, Horror, Fantasy",5.418,2019,535581
11365,Evil Dead Rise,https://image.tmdb.org/t/p/w500/5ik4ATKmNtmJU6AYD0bLm56BCVM.jpg,Lily Sullivan|Alyssa Sutherland|Morgan Davies|Gabrielle Echols|Nell Fisher,"Thriller, Horror",7.006,2023,713704
11366,Tom & Jerry,https://image.tmdb.org/t/p/w500/8XZI9QZ7Pm3fVkigWJPbrXCMzjq.jpg,Chloë Grace Moretz|Michael Peña|Colin Jost|Rob Delaney|Ken Jeong,"Comedy, Family, Animation",6.861,2021,587807
11367,Loving Vincent,https://image.tmdb.org/t/p/w500/56sq57kDm7XgyXBYrgJLumo0Jac.jpg,Douglas Booth|Robert Gulaczyk|Eleanor Tomlinson|Helen McCrory|Saoirse Ronan,"Animation, Drama, Mystery, History",8.026,2017,339877
11368,Ouija: Origin of Evil,https://image.tmdb.org/t/p/w500/cAZk4y7JZswALX6nTf5KXNjPMUE.jpg,Parker Mack|Annalise Basso|Elizabeth Reaser|Lulu Wilson|Henry Thomas,Horror,6.123,2016,335796
11369,Suspiria,https://image.tmdb.org/t/p/w500/dzWTnkert9EoiPWldWJ15dnfAFl.jpg,Dakota Johnson|Tilda Swinton|Mia Goth|Angela Winkler|Ingrid Caven,"Drama, Horror, Mystery, Fantasy",6.936,2018,361292
11370,Richard Jewell,https://image.tmdb.org/t/p/w500/5Lgkm8jt4roAFPZQ52fKMhVmDaZ.jpg,Paul Walter Hauser|Jon Hamm|Kathy Bates|Sam Rockwell|Olivia Wilde,"Drama, Crime",7.43,2019,292011
11371,Borat Subsequent Moviefilm,https://image.tmdb.org/t/p/w500/3L1Ml5RWjFVfVq3rQENvgFymT0U.jpg,Sacha Baron Cohen|Maria Bakalova|Tom Hanks|Dani Popescu|Manuel Vieru,Comedy,6.468,2020,740985
11372,The Boss Baby: Family Business,https://image.tmdb.org/t/p/w500/kv2Qk9MKFFQo4WQPaYta599HkJP.jpg,Alec Baldwin|James Marsden|Amy Sedaris|Ariana Greenblatt|Jeff Goldblum,"Animation, Comedy, Adventure, Family",7.442,2021,459151
11373,Johnny English Strikes Again,https://image.tmdb.org/t/p/w500/tCBxnZwLiY1BOKw3tH6AxHZdqPh.jpg,Rowan Atkinson|Olga Kurylenko|Ben Miller|Emma Thompson|Jake Lacy,"Action, Adventure, Comedy",6.257,2018,463272
11374,Sound of Metal,https://image.tmdb.org/t/p/w500/3178oOJKKPDeQ2legWQvMPpllv.jpg,Riz Ahmed|Olivia Cooke|Paul Raci|Lauren Ridloff|Mathieu Amalric,"Drama, Music",7.74,2020,502033
11375,Midway,https://image.tmdb.org/t/p/w500/hj8pyoNnynGeJTAbl7jcLZO8Uhx.jpg,Ed Skrein|Patrick Wilson|Woody Harrelson|Luke Evans|Mandy Moore,"Action, Drama, War, History, Adventure",7.155,2019,522162
11376,Fantasy Island,https://image.tmdb.org/t/p/w500/8ZMrZGGW65ePWIgRn1260nA1uUm.jpg,Michael Peña|Maggie Q|Lucy Hale|Michael Rooker|Austin Stowell,"Horror, Fantasy, Adventure, Mystery",5.844,2020,539537
11377,The Big Sick,https://image.tmdb.org/t/p/w500/qquEFkFbQX1i8Bal260EgGCnZ0f.jpg,Kumail Nanjiani|Zoe Kazan|Holly Hunter|Ray Romano|Anupam Kher,"Comedy, Drama, Romance",7.344,2017,416477
11378,Don't Breathe 2,https://image.tmdb.org/t/p/w500/r7HEBkkRN93d3eFBZgPJfRaob5p.jpg,Stephen Lang|Madelyn Grace|Brendan Sexton III|Adam Young|Rocci Williams,"Thriller, Horror",7.122,2021,482373
11379,Babylon,https://image.tmdb.org/t/p/w500/wjOHjWCUE0YzDiEzKv8AfqHj3ir.jpg,Diego Calva|Margot Robbie|Brad Pitt|Jovan Adepo|Jean Smart,"Drama, Comedy",7.443,2022,615777
11380,Tom Clancy's Without Remorse,https://image.tmdb.org/t/p/w500/6GCOpT8QcNzup09TAMmvvk22LTR.jpg,Michael B. Jordan|Jamie Bell|Guy Pearce|Jodie Turner-Smith|Lauren London,"Adventure, Action, Thriller, War",7.026,2021,567189
11381,Beautiful Boy,https://image.tmdb.org/t/p/w500/u2Gfv0mz3xePsgyCPHovrnFL1sB.jpg,Steve Carell|Timothée Chalamet|Maura Tierney|Amy Ryan|Christian Convery,Drama,7.554,2018,451915
11382,Run,https://image.tmdb.org/t/p/w500/ilHG4EayOVoYeKqslspY3pR4wzC.jpg,Sarah Paulson|Kiera Allen|Pat Healy|Sara Sohn|Erik Athavale,"Thriller, Horror, Drama",7.336,2020,546121
11383,Fractured,https://image.tmdb.org/t/p/w500/paZNRffT3kUckuRFKbeDBuX1YcZ.jpg,Sam Worthington|Lily Rabe|Lucy Capri|Stephen Tobolowsky|Lauren Cochrane,Thriller,6.7,2019,568091
11384,X,https://image.tmdb.org/t/p/w500/woTQx9Q4b8aO13jR9dsj8C9JESy.jpg,Mia Goth|Jenna Ortega|Brittany Snow|Kid Cudi|Martin Henderson,Horror,6.8,2022,760104
11385,The Curse of La Llorona,https://image.tmdb.org/t/p/w500/jhZlXSnFUpNiLAek9EkPrtLEWQI.jpg,Linda Cardellini|Raymond Cruz|Patricia Velásquez|Roman Christou|Jaynee-Lynne Kinchen,"Horror, Mystery, Thriller",5.7,2019,480414
11386,The French Dispatch,https://image.tmdb.org/t/p/w500/6JXR3KJH5roiBCjWFt09xfgxHZc.jpg,Benicio del Toro|Adrien Brody|Tilda Swinton|Léa Seydoux|Frances McDormand,"Drama, Comedy",7.094,2021,542178
11387,The Forever Purge,https://image.tmdb.org/t/p/w500/lB068qa6bQ0QKYKyC2xnYGvYjl7.jpg,Ana de la Reguera|Josh Lucas|Willow Beuoy|Leven Rambin|Will Patton,"Horror, Action, Thriller",7.029,2021,602223
11388,Hustle,https://image.tmdb.org/t/p/w500/xWic7kPq13oRxYjbGLApXCnc7pz.jpg,Adam Sandler|Queen Latifah|Juancho Hernangómez|Ben Foster|Kenny Smith,"Drama, Comedy",7.787,2022,705861
11389,When We First Met,https://image.tmdb.org/t/p/w500/u5VJ1XmPRUWNz9l0mP2rHmkUuvQ.jpg,Adam Devine|Alexandra Daddario|Shelley Hennig|Andrew Bachelor|Robbie Amell,"Comedy, Romance, Fantasy",6.587,2018,433310
11390,Jackie,https://image.tmdb.org/t/p/w500/nF9N33PfhizMEzbfxHoxXBo2vx9.jpg,Natalie Portman|Peter Sarsgaard|Greta Gerwig|Billy Crudup|John Hurt,Drama,6.443,2016,376866
11391,Portrait of a Lady on Fire,https://image.tmdb.org/t/p/w500/2LquGwEhbg3soxSCs9VNyh5VJd9.jpg,Noémie Merlant|Adèle Haenel|Luàna Bajrami|Valeria Golino|Christel Baras,"Drama, Romance",8.178,2019,531428
11392,The Mountain Between Us,https://image.tmdb.org/t/p/w500/3XNfYTW4XGscI81nXMSWGsQ8cpu.jpg,Idris Elba|Kate Winslet|Dermot Mulroney|Beau Bridges|Linda Sorensen,"Drama, Adventure, Romance",6.616,2017,290512
11393,Ghostland,https://image.tmdb.org/t/p/w500/rMOEWekwTpsqsdsz1k8HobBNFPq.jpg,Crystal Reed|Mylène Farmer|Anastasia Phillips|Emilia Jones|Taylor Hickson,"Horror, Mystery, Thriller",7.35,2018,476299
11394,Resident Evil: Welcome to Raccoon City,https://image.tmdb.org/t/p/w500/bArhvjRHl535XMaSh9VjInF2mSZ.jpg,Kaya Scodelario|Hannah John-Kamen|Robbie Amell|Tom Hopper|Avan Jogia,"Horror, Science Fiction, Action",6.029,2021,460458
11395,It Comes at Night,https://image.tmdb.org/t/p/w500/rNKJpFMlOZn5zkzBPZxEJrQn5Km.jpg,Joel Edgerton|Christopher Abbott|Carmen Ejogo|Riley Keough|Kelvin Harrison Jr.,"Drama, Horror, Mystery",5.841,2017,418078
